uuid,url,title,brand,images,date_stored,selling_price,star_rating,size,colour,mrp,product_detials,set_product_price,meta_data,category,product_code,competitor
0012f4eb-fec5-460a-a788-ff5cf9f5532e,https://www.bijnis.com/product/PU VTX/1712152,PU VTX 5,PU,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_1-901e0536-0f77-47eb-afb2-30e26e8fe7ac.png,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_2-4eaedbfb-3f1c-433e-a152-c3bae49b5e5a.png,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_3-235619e1-ab79-4540-8394-6c2ded049c7e.png,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_4-3ec14e0c-b4c2-4f1c-85fb-34d1c21f6070.png,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_5-bfee3411-6c47-4af1-853f-e1e8754e806f.png",24-07-2022,160,0,"6/1, 7/1, 8/1, 9/1",,299,"{""Category"":""Men PU Slippers"",""Color"":""Tan, Navy Blue"",""Sole"":""P.U"",""Upper Material"":""Rexine"",""Packaging Type"":""No Box"",""Material"":""Synthetic"",""Made in"":""India""}",0,"{""moq"":""4 Pairs"",""achievements"":[""14 Likes""],""retail"":""40%"",""sold_by"":""VINTEX"",""gst"":"" ?19.20 (12.00% GST Benefit)"",""gst_selling_price"":""?179.2""}",men_Slippers,1712152,bijnis
00132358-f84b-4cfa-b988-2a4242e1e932,https://www.ajio.com/guti-pack-of-2-floral-hot-pants/p/464364142_green,Pack of 2 Floral Hot Pants,GUTI,https://assets.ajio.com/medias/sys_master/root/20220521/fkKa/62880243f997dd03e2ff526d/-473Wx593H-464364142-green-MODEL.jpg~^https://assets.ajio.com/medias/sys_master/root/20220521/hMwc/62880243f997dd03e2ff51cf/-473Wx593H-464364142-green-MODEL2.jpg~^https://assets.ajio.com/medias/sys_master/root/20220521/zmtw/62880243f997dd03e2ff51d4/-473Wx593H-464364142-green-MODEL3.jpg,08-07-2022,599,0,"26,28",green,1599,"Package contains: 2 shorts,Machine wash cold,Cotton blend,Product Code: 464364142004",0,"{""MRP"":""Rs. 1,599.00 inclusive of all taxes(MRP changes as per size selection) (MRP changes as per size selection)"",""Net Qty"":""1N "",""Marketed By"":""D.S.Enterprise,Jagatballavpur,Shibtala,Howrah,West Bengal - 711408 "",""Imported By"":""D.S.Enterprise,Jagatballavpur,Shibtala,Howrah,West Bengal - 711408 "",""Manufactured By"":""D.S.Enterprise,Jagatballavpur,Shibtala,Howrah,West Bengal - 711408 "",""Country Of Origin"":""India "",""Customer Care Address"":""AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com "",""Commodity"":""Women's Shorts ""}",Shorts,464364142_green,Ajio
00136232-d488-4f4f-8c04-e8a5a12b742f,https://ajiobusiness.com/storefront/ProductDetails/420438832,Cotton Embroidered Flared Kurta,LOBAANYA,~^https://assets.ajio.com/b2b/medias/sys_master/root/hbc/h98/50711890755614/b73ceac6-9ea3-4ecb-bff0-147d0880d1a1-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hce/h80/50711890100254/b73ceac6-9ea3-4ecb-bff0-147d0880d1a1-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcb/hc2/50711889313822/b73ceac6-9ea3-4ecb-bff0-147d0880d1a1-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcb/hf7/50711893311518/eeacfc63-b68f-4eeb-b968-8a47a31c3601-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc3/hc3/50711893114910/eeacfc63-b68f-4eeb-b968-8a47a31c3601-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4d/haa/50711891017758/eeacfc63-b68f-4eeb-b968-8a47a31c3601-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha6/h62/50711897571358/1c73b975-e7d1-4123-aed2-0d60954a764c-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h23/hb0/50711895277598/1c73b975-e7d1-4123-aed2-0d60954a764c-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h47/h55/50711893508126/1c73b975-e7d1-4123-aed2-0d60954a764c-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h9a/hcf/50711899144222/07595f21-3cd9-4f0e-9986-9aeffdcc6b30-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1a/hae/50711898619934/07595f21-3cd9-4f0e-9986-9aeffdcc6b30-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfe/he1/50711897899038/07595f21-3cd9-4f0e-9986-9aeffdcc6b30-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h69/hd2/50712033624094/6df85d8f-104c-4de2-90fa-f84b6de363f6-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h2e/h4e/50711899734046/6df85d8f-104c-4de2-90fa-f84b6de363f6-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4c/h20/50711899340830/6df85d8f-104c-4de2-90fa-f84b6de363f6-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h8d/hfe/50712034738206/4f806d9f-d380-47e0-b3a3-b5bc964aeadb-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he1/h9a/50712034672670/4f806d9f-d380-47e0-b3a3-b5bc964aeadb-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4a/h3a/50712033689630/4f806d9f-d380-47e0-b3a3-b5bc964aeadb-239Wx300H.jpg,27-09-2022,1285,0,,,2099,"{""Sleeve Length"":""3/4th"",""Product Name"":""Flared Kurta"",""Neckline"":""Collar""}",1285.09,,Kurtas,420438832,Ajio_b
00136eb5-3cc8-4d97-8961-3b73c5f9752f,https://ajiobusiness.com/storefront/ProductDetails/464731544,Cotton Printed Straight Kurta,NISHIKA,~^https://assets.ajio.com/b2b/medias/sys_master/root/h72/h25/52432338386974/faada3a8-ec2a-4474-a4e0-4ea6b95113a4-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfb/h5c/52432337338398/faada3a8-ec2a-4474-a4e0-4ea6b95113a4-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha2/h64/52432336486430/faada3a8-ec2a-4474-a4e0-4ea6b95113a4-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h2d/h0d/52432342056990/6ac2b03c-9476-46fe-bcf0-776d4bfdd3f2-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h10/hef/52432340025374/6ac2b03c-9476-46fe-bcf0-776d4bfdd3f2-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h05/ha6/52432338845726/6ac2b03c-9476-46fe-bcf0-776d4bfdd3f2-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hee/hd6/52432343629854/55640115-d58b-476c-9e0d-cb85b0a7c5c0-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h13/h0b/52432343171102/55640115-d58b-476c-9e0d-cb85b0a7c5c0-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc2/h5c/52432342384670/55640115-d58b-476c-9e0d-cb85b0a7c5c0-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5e/hb2/52432346316830/ece2e9e5-4fb3-4969-bf78-9a071f03e237-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h77/h66/52432345727006/ece2e9e5-4fb3-4969-bf78-9a071f03e237-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h6b/h1e/52432344088606/ece2e9e5-4fb3-4969-bf78-9a071f03e237-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdc/hf2/52432347627550/0333a024-ea4d-4146-b8ff-5fea02bc5ad7-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h28/hd0/52432347234334/0333a024-ea4d-4146-b8ff-5fea02bc5ad7-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h0d/hc7/52432346710046/0333a024-ea4d-4146-b8ff-5fea02bc5ad7-239Wx300H.jpg,28-09-2022,387,0,,,999,"{""Sleeve Length"":""Elbow length"",""Product Name"":""Straight Kurta"",""Neckline"":""Collar""}",775.5,,Kurtas,464731544,Ajio_b
001391fe-444a-4fae-a8a0-35f6defdfddf,https://ajiobusiness.com/storefront/ProductDetails/464889235,Muslin Printed Ethnic Pants SuitSet,ETNICAWEAR,~^https://assets.ajio.com/b2b/medias/sys_master/root/h6f/ha2/52627758284830/a236bf91-8672-4ab1-abe5-f209320b1429-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h53/hec/52627757826078/a236bf91-8672-4ab1-abe5-f209320b1429-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1d/h4d/52627756318750/a236bf91-8672-4ab1-abe5-f209320b1429-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc6/h91/52627761561630/587b067c-7317-4ac3-ae35-9e47dfded542-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1c/h18/52627760316446/587b067c-7317-4ac3-ae35-9e47dfded542-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h60/h00/52627758612510/587b067c-7317-4ac3-ae35-9e47dfded542-239Wx300H.jpg,28-09-2022,1219,0,,,3898,"{""Set Type"":""Kurta, Bottomwear & Dupatta"",""Bottomwear Fabric"":""Muslin"",""Style Type"":""Straight"",""Sleeve Length"":""3/4th"",""Bottomwear Type"":""Ethnic Pants"",""Inner Lining"":""With Inner Lining""}",2438.76,,Kurta Suit Sets,464889235,Ajio_b
001436d5-d0e8-4c90-a67a-6f203164b507,https://trends.ajio.com/killer-slim-fit-mid-wash-jeans/p/440811820_darkblue,Slim Fit Mid-Wash Jeans,KILLER,"https://assets.ajio.com/medias/sys_master/root/h7e/h26/12216353095710/-473Wx593H-440811820-darkblue-MODEL.jpg,https://assets.ajio.com/medias/sys_master/root/had/h83/12216354930718/-473Wx593H-440811820-darkblue-MODEL2.jpg,https://assets.ajio.com/medias/sys_master/root/h72/h6e/12216355192862/-473Wx593H-440811820-darkblue-MODEL3.jpg",13-07-2022,0,0,"28,30,32,33,34,36,38,40,42",,0,"5-pocket styling,Belt loops with button closure and zip fly,100% Cotton,Machine wash cold,Mid Rise,Product Code: 440811820002,About Killer,MRP:Rs. 2,499.00 inclusive of all taxes(MRP changes as per size selection),Net Qty:1N,Marketed By:Kewal Kiran Clothing Ltd,Manufactured By:Kewal Kiran Clothing Ltd,Country Of Origin:India,Customer Care Address:AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com,Commodity:Men's Jeans",0,"Buy Blue Jeans for Men by Killer Online in India at Rs. 2,499. Shop for more Killer Jeanss at Ajio.com and avail great discounts",Jeans,"Address:AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.",Ajio-Trends
00143ecf-5e10-40de-8ae4-0cc15ac60e01,https://ajiobusiness.com/storefront/ProductDetails/464139731,Cotton Typographic Crew-Neck T-shirt,DILLINGER,~^https://assets.ajio.com/b2b/medias/sys_master/root/h8e/h06/50260610940958/dca75ca0-c204-4f00-ad4b-dda896e91b1f-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbe/h64/50260610613278/dca75ca0-c204-4f00-ad4b-dda896e91b1f-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h30/ha9/50260610416670/dca75ca0-c204-4f00-ad4b-dda896e91b1f-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h29/h40/50260612251678/91644f65-d6ad-475b-92da-4c6eb0740afc-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h36/h2d/50260611661854/91644f65-d6ad-475b-92da-4c6eb0740afc-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h88/hcd/50260611137566/91644f65-d6ad-475b-92da-4c6eb0740afc-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h24/h32/50260614086686/7a5f258c-2faf-42e2-97a1-eed043468f58-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4e/h89/50260613300254/7a5f258c-2faf-42e2-97a1-eed043468f58-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hde/h53/50260612382750/7a5f258c-2faf-42e2-97a1-eed043468f58-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h00/hda/50260615921694/d78d3cf6-af88-4394-9642-37182d99aaac-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hf5/hd6/50260615266334/d78d3cf6-af88-4394-9642-37182d99aaac-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h2b/hb9/50260614348830/d78d3cf6-af88-4394-9642-37182d99aaac-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h51/h18/50260949303326/01a8f8d6-6bf8-42f3-a9b2-3df27c604a39-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h50/hc3/50260616904734/01a8f8d6-6bf8-42f3-a9b2-3df27c604a39-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h7a/h5d/50260616183838/01a8f8d6-6bf8-42f3-a9b2-3df27c604a39-239Wx300H.jpg,27-09-2022,343,0,,,1299,"{""Sleeve Length"":""Short"",""Fitting"":""Relaxed Fit"",""Product Name"":""Crew-Neck T-shirt""}",687.75,,830316018,464139731,Ajio_b
00145a66-c429-430b-9983-48cd41cae1b5,https://trends.ajio.com/hunters-bay-colorblock-slip-on-sandals/p/458006199_blktan,Colorblock Slip-On Sandals,HUNTERS BAY,"https://assets.ajio.com/medias/sys_master/root/20220624/h683/62b5a22cf997dd03e29cd529/-473Wx593H-458006199-blktan-MODEL.jpg,https://assets.ajio.com/medias/sys_master/root/20220624/ZBOO/62b5a6d5f997dd03e29cf4b6/-473Wx593H-458006199-blktan-MODEL2.jpg,https://assets.ajio.com/medias/sys_master/root/20220624/Q4rx/62b5a937f997dd03e29d03db/-473Wx593H-458006199-blktan-MODEL3.jpg",18-07-2022,799,0," 6 , 7 , 8 , 9 , 10 , 11 ",blk-tan,999,Product Code: 458006199001,0,Buy Tan Brown Sandals for Men by HUNTERS BAY Online in India at Rs. 799. Shop for more HUNTERS BAY Sandalss at Ajio.com and avail great discounts,Sandals,458006199_blktan,Ajio-Trends
0014d09e-7c55-4523-af9e-1c78870d3b70,https://ajiobusiness.com/storefront/ProductDetails/464765294,Cotton All over print Regular Saree,MAGARI,~^https://assets.ajio.com/b2b/medias/sys_master/root/hfc/h24/52098935848990/0413e38e-6ef3-4dde-9b09-34ca9c04bac9-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbc/h0e/52098934603806/0413e38e-6ef3-4dde-9b09-34ca9c04bac9-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb2/h7c/52098932375582/0413e38e-6ef3-4dde-9b09-34ca9c04bac9-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he8/h4b/52099203104798/5c4a2a14-63bc-4f71-8885-693194c327f2-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h60/h76/52099201892382/5c4a2a14-63bc-4f71-8885-693194c327f2-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4d/hd9/52099199303710/5c4a2a14-63bc-4f71-8885-693194c327f2-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd5/h32/52099207495710/64bec48e-29f5-4472-a714-6ebfbbe1ab68-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb2/h04/52099206447134/64bec48e-29f5-4472-a714-6ebfbbe1ab68-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h0a/h49/52099204251678/64bec48e-29f5-4472-a714-6ebfbbe1ab68-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h70/h9f/52099211624478/cccd4300-3825-4247-8404-f629bb41f1c0-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h47/h03/52099210838046/cccd4300-3825-4247-8404-f629bb41f1c0-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h41/ha3/52099208740894/cccd4300-3825-4247-8404-f629bb41f1c0-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he8/h3c/52099213852702/0e3ce46e-b080-48e2-ac5b-7c3c87577f1e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h77/h05/52099213262878/0e3ce46e-b080-48e2-ac5b-7c3c87577f1e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h18/hc6/52099212345374/0e3ce46e-b080-48e2-ac5b-7c3c87577f1e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h43/h9c/52099216277534/7a38ca44-3fa9-46fa-a2bf-227087929b0e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he3/h2e/52099215687710/7a38ca44-3fa9-46fa-a2bf-227087929b0e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h12/h89/52099214508062/7a38ca44-3fa9-46fa-a2bf-227087929b0e-239Wx300H.jpg,28-09-2022,560,0,,,3699,"{""Length of Saree(UOM)"":""mtr"",""Packaging Type"":""Polyethene"",""Catalog Name"":""Cream Color Cotton Blend Fabric Floral Digital Printed Golden Zari Woven Border With Unstitched Blouse Piece"",""Product Name"":""Regular Saree"",""Accent"":""Floral Print"",""Saree Length"":""6.3 Mtr"",""With Blouse"":""With Blouse"",""Occasion Type"":""Daily""}",1120.4,,Sarees,464765294,Ajio_b
00153fe5-b3be-4e17-9ac6-69dc29296f30,https://udaan.com/listing/TLWSP4X7BHBLMZNDMBFMSVMS5NVVF8M,"Aqualite ULTRA HEALTH-11 (06X09) BLACK (MRP-167.50/-) Rubber Smart Casual (Black, 6 Uk (40 Eu), 7 Uk (41 Eu), 8 Uk (42 Eu), 9 Uk (43 Eu) Set Of 6",Aqualite,https://udaan.azureedge.net/products/znkibaor874xo5nn7woe.jpeg~^https://udaan.azureedge.net/products/vahjkobonc50ufzoat3s.jpeg~^,20-08-2022,117,2.3,,,167,"[{""Sole Material"":[""Rubber""]},{""Upper Material"":[""Rubber""]},{""Shoe Size"":[""6 UK (40 EU)"",""7 UK (41 EU)"",""8 UK (42 EU)"",""9 UK (43 EU)""]},{""Shoe color"":[""Black""]},{""Model Name"":[""ULTRA HEALTH-11 (06X09) BLACK (MRP-167.50/-)""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Smart Casual""]},{""Closure Type"":[""Slip-on""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]}]",0,,Footwear,TLWSP4X7BHBLMZNDMBFMSVMS5NVVF8M,udaan
0015a915-e9ce-40d7-b918-0a045b30efab,https://ajiobusiness.com/storefront/ProductDetails/420394411,Art Silk Printed Regular Saree,RITUJA,~^https://assets.ajio.com/b2b/medias/sys_master/root/ha4/h60/46180816257054/aa07c1a6-f5fd-47bf-b699-f27dae1be912-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfe/h02/46180815929374/aa07c1a6-f5fd-47bf-b699-f27dae1be912-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h7e/h34/46180815142942/aa07c1a6-f5fd-47bf-b699-f27dae1be912-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h44/ha5/46180816912414/c066ec56-87c6-4e16-a1b6-904774f201c3-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/had/h3f/46180816781342/c066ec56-87c6-4e16-a1b6-904774f201c3-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h43/h8f/46180816453662/c066ec56-87c6-4e16-a1b6-904774f201c3-239Wx300H.jpg,27-09-2022,545,0,,,699,"{""Length of Saree(UOM)"":""mtr"",""Packaging Type"":""Polyethene"",""Product Name"":""Regular Saree"",""Accent"":""Geometric Print"",""Saree Length"":""6"",""With Blouse"":""With Blouse"",""Occasion Type"":""Daily""}",4365.84,,Sarees,420394411,Ajio_b
00163e92-1336-4d1c-8a12-1d7ffe98aac7,https://ajiobusiness.com/storefront/ProductDetails/464247041,Silk Embroidered Regular Saree,RAJESHREE,~^https://assets.ajio.com/b2b/medias/sys_master/root/h97/h69/48188697411614/031dd025-2201-444a-8372-98fe3aa0cba0-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfc/hde/48188696952862/031dd025-2201-444a-8372-98fe3aa0cba0-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h74/hc6/48188694134814/031dd025-2201-444a-8372-98fe3aa0cba0-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h61/hdf/48189060087838/aa3e27b3-2f58-4f91-bf8d-c5162070996f-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h33/h44/48189059235870/aa3e27b3-2f58-4f91-bf8d-c5162070996f-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc6/hfc/48188697870366/aa3e27b3-2f58-4f91-bf8d-c5162070996f-239Wx300H.jpg,27-09-2022,1147,0,,,3499,"{""Length of Saree(UOM)"":""mtr"",""Packaging Type"":""Box"",""Catalog Name"":""Lakhi"",""Product Name"":""Regular Saree"",""Accent"":""Stones"",""Saree Length"":""6.3"",""With Blouse"":""With Blouse"",""Occasion Type"":""Festive""}",6887.7,,Sarees,464247041,Ajio_b
001684b1-eb52-4c4b-99e5-913a70ae53f6,https://udaan.com/listing/TLWSSXL4VCQWHZV83CFHSCP1SY93EP7,Campus Shoes:-22G-128_CAMP JASPER_OFF WHT/BLK,Campus,https://udaan.azureedge.net/products/MDGTDBSYREJV9LK9KLBER4CQDD.jpg~^https://udaan.azureedge.net/products/MDGTDBSYREJV9NTX43T9ZBM869.jpg~^https://udaan.azureedge.net/products/MDGTDBSYREJV96EQV8EZB6ESL7.jpg~^https://udaan.azureedge.net/products/MDGTDBSYREJV9Z699XSV99E75T.jpg~^https://udaan.azureedge.net/products/MDGTDBSYREJV9XEXJ30EGLSP5Z.jpg~^,20-08-2022,6720,2.9,,,10794,"[{""Sport Shoe Type"":[""Running Shoes""]},{""Sole Material"":[""Phylon""]},{""Upper Material"":[""Mesh""]},{""Model Name"":[""CAMP JASPER""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Sports Wear""]},{""Closure Type"":[""Lace Up""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]}]",0,,Footwear,TLWSSXL4VCQWHZV83CFHSCP1SY93EP7,udaan
001795c3-c964-47ef-a0eb-7bce32325c42,https://ajiobusiness.com/storefront/ProductDetails/463544832,Cotton Typographic Crew-Neck T-shirt,DILLINGER,~^https://assets.ajio.com/b2b/medias/sys_master/root/hf7/h8b/50259764412446/4007beae-151a-4a77-830c-bc62d6f1d23e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h65/h14/50259763691550/4007beae-151a-4a77-830c-bc62d6f1d23e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h42/h12/50259762970654/4007beae-151a-4a77-830c-bc62d6f1d23e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h13/h98/50260129906718/c10d4a42-21c8-475b-acd6-f37cbbe35784-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h73/h08/50260127809566/c10d4a42-21c8-475b-acd6-f37cbbe35784-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hf4/h95/50259764674590/c10d4a42-21c8-475b-acd6-f37cbbe35784-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h43/h0e/50260131020830/cd005133-fbfc-4637-b235-6fd1655e00bc-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd5/hcb/50260130955294/cd005133-fbfc-4637-b235-6fd1655e00bc-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfe/h99/50260130037790/cd005133-fbfc-4637-b235-6fd1655e00bc-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h07/hea/50260131282974/eedecd08-53a4-4424-83a5-61109b0c49ac-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he0/hbe/50260131217438/eedecd08-53a4-4424-83a5-61109b0c49ac-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h11/h26/50260131086366/eedecd08-53a4-4424-83a5-61109b0c49ac-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1e/he1/50260134690846/81d42b76-600e-473e-a535-72fea5f89f0e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h23/hf8/50260132659230/81d42b76-600e-473e-a535-72fea5f89f0e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h18/had/50260131348510/81d42b76-600e-473e-a535-72fea5f89f0e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb1/h0c/50260136460318/a23f3291-4430-48a9-a5d1-2db155e21af4-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he9/h74/50260136198174/a23f3291-4430-48a9-a5d1-2db155e21af4-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcd/h3a/50260134920222/a23f3291-4430-48a9-a5d1-2db155e21af4-239Wx300H.jpg,27-09-2022,343,0,,,1299,"{""Sleeve Length"":""Short"",""Fitting"":""Relaxed Fit"",""Product Name"":""Crew-Neck T-shirt""}",687.75,,830316018,463544832,Ajio_b
